job,marital,education,age,balance,homeowner,loans,default,contact,length,campaign,pdays,previous,poutcome,RESP,samp#,Rnad #,num
services,married,secondary,51,657,0,0,0,2,66,2,-1,0,2,0,1,0.772789778,0
technician,single,tertiary,28,172,1,1,0,2,100,14,60,2,0,0,1,0.980008537,0
blue-collar,married,primary,57,211,1,0,0,2,239,2,-1,0,2,0,1,0.571151242,0
services,married,secondary,40,3164,1,0,0,2,329,2,-1,0,2,0,1,0.752711966,0
services,single,secondary,41,-68,1,0,0,2,100,3,-1,0,2,0,1,0.839058957,0
management,married,tertiary,49,596,1,0,0,2,579,2,-1,0,2,0,1,0.571714938,0
admin.,married,secondary,37,1335,1,0,0,3,309,4,262,4,2,0,1,0.890461332,0
admin.,single,secondary,31,779,1,1,0,2,219,2,-1,0,2,0,1,0.843026145,0
admin.,single,secondary,46,1070,1,0,0,2,194,2,-1,0,2,0,1,0.821198315,0
technician,married,secondary,29,-547,1,1,0,2,225,1,-1,0,2,0,1,0.865827475,0
services,married,secondary,38,968,1,0,0,2,272,1,-1,0,2,0,1,0.916084113,0
management,single,tertiary,42,11891,0,0,0,2,158,1,-1,0,2,1,1,0.828942502,0
blue-collar,married,secondary,41,523,1,0,0,2,232,3,-1,0,2,0,1,0.58531631,0
services,married,secondary,32,393,0,0,0,2,211,2,266,2,0,0,1,0.896736074,0
unemployed,single,secondary,27,1972,0,0,0,2,97,1,-1,0,2,0,1,0.68199081,0
admin.,single,secondary,47,1544,1,0,0,2,104,1,312,1,0,0,1,0.905963058,0
blue-collar,married,secondary,45,146,1,1,0,2,294,1,305,15,0,0,1,0.989846095,0
blue-collar,married,secondary,59,135,1,0,0,2,197,1,-1,0,2,0,1,0.75509397,0
technician,married,secondary,35,0,1,0,0,2,139,1,-1,0,2,0,1,0.731597526,0
technician,married,secondary,35,5553,1,0,0,2,371,3,136,7,0,0,1,0.650642125,0
blue-collar,married,primary,40,2133,1,1,0,2,377,3,325,1,0,0,1,0.880549107,0
admin.,married,secondary,37,1207,1,0,0,3,1353,2,138,2,1,1,1,0.796092292,0
admin.,divorced,secondary,41,270,1,0,0,2,143,1,336,1,0,0,1,0.70497,0
technician,married,secondary,36,0,1,0,0,2,583,3,335,2,2,0,1,0.612726826,0
retired,married,secondary,63,2734,0,0,0,2,72,5,-1,0,2,0,1,0.581709644,0
blue-collar,single,tertiary,30,297,0,0,0,2,465,4,-1,0,2,1,1,0.574563433,0
services,married,secondary,33,387,1,0,0,2,327,2,138,2,0,0,1,0.824440089,0
management,married,secondary,31,625,1,0,0,2,424,1,138,1,0,0,1,0.642522647,0
admin.,single,unknown,40,355,1,0,0,2,345,2,138,6,2,0,1,0.733886486,0
blue-collar,married,secondary,32,897,1,0,0,2,293,3,322,2,0,0,1,0.544920384,0
unemployed,married,primary,47,2290,1,0,0,2,274,1,-1,0,2,0,1,0.617143176,0
services,single,secondary,50,1716,1,0,0,2,272,1,-1,0,2,0,1,0.778763682,0
blue-collar,married,primary,31,1601,0,0,0,2,615,1,137,3,0,0,1,0.562419394,0
services,married,secondary,41,446,1,0,0,2,93,3,140,2,0,0,1,0.767234921,0
services,married,secondary,48,665,1,0,0,2,271,2,230,3,0,0,1,0.823389755,0
management,single,tertiary,35,714,1,0,0,2,263,2,224,22,0,0,1,0.967601102,0
admin.,divorced,secondary,36,356,1,0,0,2,244,3,313,1,0,0,1,0.520667627,0
student,single,unknown,20,8860,0,0,0,2,98,2,-1,0,2,0,1,0.860153575,0
unemployed,married,secondary,44,728,1,0,0,2,185,1,328,11,0,0,1,0.818395219,0
technician,single,secondary,30,3568,1,0,0,2,265,1,-1,0,2,0,1,0.806561263,0
blue-collar,married,secondary,54,5521,1,0,0,2,581,2,-1,0,2,0,1,0.658298531,0
retired,married,secondary,65,20806,0,0,0,3,523,2,-1,0,2,1,1,0.675133971,0
blue-collar,married,secondary,35,2926,1,0,0,2,182,1,292,25,0,0,1,0.571202933,0
management,married,secondary,48,4415,1,0,0,2,1032,3,141,7,0,1,1,0.508276869,0
self-employed,divorced,secondary,44,522,1,0,0,2,241,1,-1,0,2,0,1,0.654690592,0
technician,married,secondary,32,303,1,0,0,2,150,1,267,4,0,1,1,0.921535737,0
entrepreneur,married,tertiary,40,2310,1,1,0,2,120,1,294,1,0,0,1,0.79947789,0
retired,married,primary,68,1759,0,0,0,3,185,1,-1,0,2,0,1,0.698380543,0
admin.,married,tertiary,37,2693,1,0,0,2,261,1,-1,0,2,0,1,0.740027324,0
blue-collar,married,unknown,34,11,1,0,0,2,233,1,-1,0,2,0,1,0.772031427,0
technician,single,tertiary,27,4661,0,0,0,2,114,1,-1,0,2,1,1,0.706656571,0
blue-collar,married,primary,46,1204,1,0,0,2,139,2,-1,0,2,0,1,0.666928484,0
unemployed,married,secondary,55,12,0,0,0,2,167,1,-1,0,2,0,1,0.527718134,0
blue-collar,married,primary,58,189,1,0,0,3,119,1,-1,0,2,0,1,0.754421482,0
housemaid,married,tertiary,61,1389,0,0,0,2,250,1,-1,0,2,0,1,0.986732861,0
management,married,tertiary,39,271,1,0,0,2,101,1,-1,0,2,0,1,0.73701332,0
blue-collar,married,secondary,41,1521,1,0,0,2,46,4,-1,0,2,0,1,0.831563752,0
services,married,secondary,39,702,1,0,0,2,303,1,300,1,0,0,1,0.937051817,0
blue-collar,married,secondary,36,536,1,0,0,2,274,3,-1,0,2,1,1,0.540265427,0
blue-collar,married,secondary,26,352,1,0,0,2,213,3,317,4,2,0,1,0.624651892,0
technician,married,tertiary,38,206,0,0,0,2,350,2,-1,0,2,1,1,0.694012393,0
blue-collar,married,primary,44,1704,1,0,0,2,312,2,-1,0,2,0,1,0.610044388,0
management,divorced,tertiary,48,507,1,0,0,2,528,1,-1,0,2,0,1,0.59243475,0
blue-collar,married,primary,36,2730,1,0,0,2,105,1,323,1,0,0,1,0.871110451,0
management,married,tertiary,39,272,1,0,0,2,85,1,325,1,2,0,1,0.60126047,0
technician,married,secondary,39,6533,1,0,0,2,226,1,-1,0,2,0,1,0.514221044,0
admin.,married,secondary,49,909,1,0,0,2,730,1,-1,0,2,0,1,0.785821705,0
admin.,married,secondary,59,817,0,0,0,2,304,1,-1,0,2,0,1,0.862870888,0
admin.,married,secondary,35,159,1,0,0,2,259,2,262,1,0,0,1,0.665525223,0
services,single,primary,34,25,1,1,0,2,96,4,314,8,2,0,1,0.898279363,0
management,divorced,tertiary,55,271,1,0,0,2,191,4,-1,0,2,0,1,0.733481913,0
blue-collar,married,secondary,30,177,1,0,0,2,62,2,332,3,0,0,1,0.929090767,0
blue-collar,married,secondary,43,664,1,0,0,2,290,2,301,1,0,0,1,0.601926517,0
student,single,secondary,20,1819,0,0,0,2,245,3,-1,0,2,1,1,0.871086879,0
admin.,married,secondary,39,0,0,0,0,2,106,2,-1,0,2,0,1,0.734128238,0
entrepreneur,married,tertiary,36,0,1,0,0,2,339,1,-1,0,2,0,1,0.566691739,0
management,single,tertiary,30,2544,0,0,0,2,152,2,-1,0,2,1,1,0.513077421,0
admin.,single,secondary,31,3323,1,0,0,2,337,2,-1,0,2,0,1,0.5799676,0
blue-collar,married,secondary,40,1074,1,0,0,2,90,2,-1,0,2,0,1,0.730474461,0
management,single,tertiary,25,565,1,0,0,2,175,1,-1,0,2,0,1,0.690866853,0
blue-collar,married,primary,46,952,1,0,0,2,233,4,-1,0,2,0,1,0.539860479,0
entrepreneur,married,tertiary,35,7962,1,0,0,2,275,2,140,2,0,0,1,0.853962721,0
management,married,tertiary,33,0,0,0,0,2,244,2,-1,0,2,0,1,0.772643575,0
management,married,tertiary,36,1,1,1,0,2,84,2,-1,0,2,0,1,0.576794645,0
blue-collar,married,primary,29,18,1,0,0,2,297,3,-1,0,2,0,1,0.800935134,0
entrepreneur,married,tertiary,42,1068,1,0,0,2,444,1,300,8,0,0,1,0.692579225,0
blue-collar,married,secondary,45,96,1,0,0,2,348,3,256,2,0,1,1,0.502810146,0
technician,single,secondary,29,110,1,0,0,2,1036,1,-1,0,2,1,1,0.969068087,0
blue-collar,divorced,secondary,43,59,1,0,0,2,157,3,-1,0,2,0,1,0.764999219,0
admin.,divorced,secondary,38,3834,1,0,0,2,363,2,327,1,0,0,1,0.828804682,0
admin.,married,secondary,30,695,1,0,0,2,478,2,-1,0,2,0,1,0.866969751,0
entrepreneur,single,tertiary,37,-961,0,0,0,2,294,1,-1,0,2,0,1,0.910473209,0
admin.,divorced,secondary,49,190,1,0,0,2,421,1,-1,0,2,0,1,0.9702956,0
management,married,tertiary,34,1116,1,0,0,2,120,1,262,5,0,0,1,0.989011049,0
blue-collar,married,primary,42,2103,1,0,0,2,384,2,-1,0,2,1,1,0.587580262,0
management,single,tertiary,35,1599,1,1,0,2,407,1,-1,0,2,1,1,0.660929951,0
management,single,tertiary,26,-3,0,0,0,2,1022,2,-1,0,2,1,1,0.740428758,0
management,single,tertiary,33,215,1,0,0,2,1058,1,17,1,0,0,1,0.866887728,0
blue-collar,married,secondary,52,543,1,0,0,2,211,2,-1,0,2,0,1,0.657186068,0
admin.,single,secondary,36,587,1,0,0,2,239,3,-1,0,2,0,1,0.620166416,0
self-employed,single,tertiary,44,1367,1,0,0,2,1232,3,146,1,2,1,1,0.838321474,0
retired,married,primary,80,1861,0,0,0,3,563,2,-1,0,2,0,1,0.518022862,0
blue-collar,married,secondary,33,91,1,0,0,2,283,2,-1,0,2,0,1,0.949998011,0
technician,married,tertiary,38,52,1,0,0,2,82,4,-1,0,2,0,1,0.872994515,0
services,married,secondary,39,554,1,0,0,2,251,1,-1,0,2,0,1,0.888964964,0
technician,married,secondary,59,0,1,0,0,2,145,1,-1,0,2,0,1,0.662033603,0
student,single,secondary,25,1765,1,0,0,3,111,3,326,2,0,0,1,0.573947743,0
housemaid,married,primary,82,2140,0,0,0,3,118,6,-1,0,2,0,1,0.740925081,0
blue-collar,single,secondary,31,609,1,0,0,2,1126,1,335,1,0,0,1,0.588131558,0
technician,married,tertiary,40,1641,1,0,0,2,855,1,-1,0,2,0,1,0.72518822,0
admin.,single,secondary,33,572,1,0,0,2,344,1,74,2,0,1,1,0.647628112,0
retired,married,secondary,66,3473,0,0,0,2,441,2,-1,0,2,0,1,0.700481915,0
admin.,married,secondary,54,3136,1,0,0,3,104,1,146,1,0,0,1,0.890879348,0
services,married,secondary,29,690,1,0,0,2,553,2,316,1,2,0,1,0.757450492,0
management,married,secondary,65,5251,0,0,0,3,226,5,-1,0,2,0,1,0.774604415,0
admin.,married,secondary,43,1159,1,0,0,2,114,2,-1,0,2,0,1,0.897549875,0
self-employed,divorced,tertiary,61,6,1,0,0,2,133,2,-1,0,2,1,1,0.992442921,0
retired,married,primary,65,2173,0,0,0,2,72,1,-1,0,2,0,1,0.791590048,0
retired,divorced,secondary,75,105,0,0,0,2,232,1,-1,0,2,0,1,0.655033502,0
management,married,unknown,24,448,0,0,0,2,324,1,-1,0,2,1,1,0.81161068,0
housemaid,married,tertiary,62,1528,0,0,0,2,496,1,-1,0,2,1,1,0.837710279,0
blue-collar,single,secondary,34,47,1,0,0,2,232,1,147,2,0,0,1,0.848953465,0
unemployed,married,tertiary,30,330,0,0,0,2,111,1,-1,0,2,1,1,0.723701669,0
blue-collar,married,primary,43,2273,1,0,0,2,424,2,147,3,0,0,1,0.776446466,0
management,married,tertiary,36,926,0,0,0,2,216,1,-1,0,2,1,1,0.925194043,0
technician,married,secondary,56,3931,0,0,0,2,115,1,-1,0,2,0,1,0.530618778,0
unemployed,single,secondary,29,25,0,0,0,2,207,2,-1,0,2,1,1,0.644249452,0
unknown,married,unknown,78,2235,0,0,0,3,300,3,-1,0,2,1,1,0.917284071,0
management,single,tertiary,31,2384,1,0,0,2,608,2,-1,0,2,0,1,0.868900515,0
services,divorced,tertiary,35,877,1,0,0,2,61,3,-1,0,2,0,1,0.530598612,0
blue-collar,married,secondary,39,-145,1,0,0,2,1372,4,-1,0,2,0,1,0.656888834,0
services,married,secondary,37,381,1,0,0,2,332,2,-1,0,2,0,1,0.868380597,0
entrepreneur,married,primary,51,726,1,1,0,2,87,2,-1,0,2,0,1,0.838704348,0
management,single,tertiary,33,1271,1,0,0,2,636,3,330,1,0,1,1,0.891847294,0
blue-collar,single,secondary,30,4,0,0,0,2,692,1,-1,0,2,0,1,0.923403394,0
technician,single,tertiary,28,0,1,0,0,2,217,2,-1,0,2,0,1,0.878434997,0
admin.,single,secondary,39,238,1,0,0,2,417,1,-1,0,2,0,1,0.530677855,0
services,single,secondary,32,-55,1,0,0,2,601,1,-1,0,2,0,1,0.78710426,0
blue-collar,married,secondary,48,1738,1,0,0,2,349,1,-1,0,2,0,1,0.936868551,0
technician,married,tertiary,36,543,1,0,0,2,225,2,-1,0,2,0,1,0.905638448,0
management,married,tertiary,33,4020,1,1,0,2,251,1,-1,0,2,0,1,0.602901217,0
self-employed,married,tertiary,36,11387,0,0,0,2,134,1,-1,0,2,0,1,0.508385543,0
technician,married,secondary,32,-292,1,1,0,2,301,1,316,1,0,0,1,0.885787189,0
blue-collar,married,secondary,31,1131,1,1,0,2,126,1,148,6,0,0,1,0.767459876,0
management,married,tertiary,61,0,1,0,0,2,114,1,-1,0,2,0,1,0.723630104,0
services,single,secondary,32,133,0,0,0,2,171,1,-1,0,2,1,1,0.648706824,0
blue-collar,single,secondary,39,649,1,0,0,2,668,1,-1,0,2,1,1,0.649614426,0
technician,single,secondary,38,8381,0,0,0,2,82,1,145,1,0,0,1,0.715661916,0
admin.,single,secondary,36,11174,1,0,0,2,953,1,-1,0,2,1,1,0.835715481,0
blue-collar,single,secondary,58,3612,1,0,0,2,563,1,-1,0,2,0,1,0.660760721,0
technician,single,secondary,27,439,1,0,0,2,1038,2,-1,0,2,1,1,0.999092079,0
student,single,secondary,19,626,0,0,0,3,117,1,-1,0,2,0,1,0.94526394,0
management,single,tertiary,32,3981,1,0,0,2,362,1,271,1,0,0,1,0.591068931,0
admin.,divorced,secondary,42,2397,1,0,0,2,239,2,320,2,0,0,1,0.902852618,0
blue-collar,married,primary,32,388,1,0,0,2,171,2,-1,0,2,0,1,0.541628272,0
blue-collar,single,secondary,27,484,1,0,0,2,309,2,-1,0,2,0,1,0.73081794,0
blue-collar,single,tertiary,37,3649,1,0,0,2,623,2,146,4,0,0,1,0.574776407,0
blue-collar,married,primary,30,837,1,0,0,2,190,2,-1,0,2,0,1,0.57609073,0
management,single,secondary,31,2317,0,0,0,2,87,2,-1,0,2,0,1,0.748950511,0
technician,divorced,secondary,42,2189,0,0,0,2,67,5,149,2,2,0,1,0.780273501,0
technician,single,secondary,32,309,1,1,0,2,346,1,234,3,0,0,1,0.687690048,0
admin.,divorced,secondary,29,589,1,0,0,3,262,6,316,1,2,0,1,0.654125919,0
blue-collar,married,secondary,31,382,1,0,0,2,198,2,-1,0,2,0,1,0.831660945,0
admin.,married,secondary,41,1597,1,0,0,2,461,2,321,1,0,0,1,0.791453963,0
blue-collar,divorced,primary,57,5041,1,0,0,2,284,1,336,1,0,0,1,0.556981387,0
blue-collar,single,secondary,29,2553,1,0,0,2,250,1,-1,0,2,0,1,0.875073217,0
management,married,tertiary,39,63,1,0,0,2,479,1,330,1,0,0,1,0.99756095,0
blue-collar,married,primary,28,5542,1,0,0,2,404,1,-1,0,2,0,1,0.918415921,0
technician,single,tertiary,31,2530,1,0,0,2,60,1,342,1,0,0,1,0.988950394,0
admin.,married,secondary,38,1933,1,0,0,2,622,1,-1,0,2,0,1,0.686332494,0
management,divorced,tertiary,39,267,1,1,0,2,91,1,-1,0,2,0,1,0.824955895,0
services,single,secondary,35,1063,1,1,0,2,327,1,-1,0,2,0,1,0.939981602,0
blue-collar,married,primary,38,290,1,0,0,2,283,1,-1,0,2,0,1,0.676728872,0
management,single,tertiary,30,726,1,0,0,2,39,1,342,3,0,0,1,0.524333735,0
blue-collar,married,secondary,31,1981,1,0,0,2,198,1,268,2,0,0,1,0.93057745,0
services,divorced,secondary,39,1957,1,1,0,2,350,1,147,1,0,0,1,0.746381694,0
services,single,secondary,28,94,1,0,0,2,300,1,-1,0,2,0,1,0.634138027,0
admin.,married,unknown,28,-1,1,0,0,2,34,1,-1,0,2,0,1,0.701412446,0
technician,single,secondary,29,525,1,0,0,2,228,2,-1,0,2,0,1,0.87056166,0
blue-collar,married,primary,29,10045,1,0,0,2,617,1,322,4,0,0,1,0.713264386,0
management,single,tertiary,25,3,1,1,0,2,1034,1,-1,0,2,1,1,0.915902564,0
admin.,married,secondary,32,1078,1,0,0,2,177,1,-1,0,2,0,1,0.836499129,0
management,single,unknown,34,1534,1,0,0,2,156,1,147,7,2,0,1,0.55942164,0
unemployed,single,secondary,30,0,1,0,0,2,137,1,-1,0,2,0,1,0.646312239,0
self-employed,single,tertiary,33,1354,1,0,0,2,270,1,147,2,0,0,1,0.537415423,0
management,divorced,tertiary,35,3751,1,0,0,2,75,2,-1,0,2,0,1,0.679454338,0
blue-collar,married,secondary,35,485,1,0,0,2,49,1,-1,0,2,0,1,0.847736918,0
blue-collar,married,secondary,54,0,0,0,0,3,1366,1,150,1,0,0,1,0.853889222,0
management,single,unknown,55,111,0,0,0,2,117,1,-1,0,2,0,1,0.807368737,0
admin.,married,primary,30,9,1,1,0,2,323,1,-1,0,2,0,1,0.843761264,0
management,married,primary,44,294,0,0,0,2,165,3,-1,0,2,1,1,0.828539497,0
technician,married,tertiary,38,1004,1,0,0,2,444,2,-1,0,2,0,1,0.714849687,0
services,married,secondary,48,543,1,0,0,2,152,1,336,1,0,0,1,0.641134358,0
services,married,secondary,46,1550,1,0,0,2,126,2,149,8,0,0,1,0.877007928,0
management,married,tertiary,34,934,1,0,0,2,76,3,-1,0,2,0,1,0.522950005,0
blue-collar,single,secondary,31,1205,1,0,0,2,462,1,328,2,2,0,1,0.754429233,0
management,married,tertiary,36,753,0,0,0,2,76,4,-1,0,2,0,1,0.82172409,0
technician,divorced,secondary,38,0,1,0,0,2,867,1,-1,0,2,0,1,0.820988907,0
blue-collar,single,secondary,31,770,1,0,0,2,178,1,-1,0,2,0,1,0.782250516,0
admin.,married,secondary,28,1428,1,0,0,2,495,1,-1,0,2,0,1,0.503686262,0
management,single,tertiary,29,268,0,0,0,2,667,1,-1,0,2,1,1,0.658418832,0
blue-collar,married,primary,35,4319,0,0,0,2,266,1,-1,0,2,0,1,0.612132155,0
management,married,tertiary,37,26,0,0,0,2,114,4,-1,0,2,0,1,0.712934469,0
admin.,married,secondary,42,8238,1,1,0,2,102,2,149,5,2,0,1,0.661525675,0
technician,single,secondary,27,274,1,0,0,2,483,2,-1,0,2,0,1,0.96481049,0
technician,single,tertiary,30,198,1,0,0,2,308,1,-1,0,2,0,1,0.907721448,0
admin.,divorced,secondary,51,212,1,1,0,2,168,1,-1,0,2,0,1,0.959350533,0
blue-collar,married,primary,50,180,1,0,0,2,105,2,-1,0,2,0,1,0.858558118,0
technician,single,secondary,36,2511,1,0,0,2,700,5,-1,0,2,1,1,0.854742515,0
self-employed,single,tertiary,32,519,1,0,0,2,317,2,149,1,0,0,1,0.719016753,0
technician,married,secondary,35,783,1,0,0,2,772,4,-1,0,2,0,1,0.529671814,0
technician,married,secondary,37,0,1,0,0,2,657,4,149,1,2,0,1,0.907282578,0
blue-collar,married,secondary,48,113,1,0,0,2,255,2,318,5,2,0,1,0.554924044,0
blue-collar,married,secondary,37,2848,1,0,0,2,280,2,147,3,0,0,1,0.908635065,0
management,single,tertiary,31,319,1,0,0,2,302,2,248,2,0,0,1,0.708972887,0
blue-collar,married,primary,42,560,1,1,0,2,122,4,149,2,0,0,1,0.595947834,0
services,married,secondary,42,1027,1,0,0,3,63,2,150,4,0,0,1,0.983738546,0
blue-collar,married,secondary,49,2015,1,0,0,2,449,2,-1,0,2,0,1,0.639459199,0
management,single,secondary,32,301,1,0,0,2,383,3,345,1,0,0,1,0.977095374,0
blue-collar,married,primary,40,-214,1,0,0,2,348,2,266,1,2,0,1,0.591993403,0
technician,married,primary,36,3350,1,0,0,2,86,1,269,3,2,0,1,0.657717941,0
management,divorced,secondary,35,124,1,0,0,2,48,4,146,5,0,0,1,0.783972646,0
management,single,tertiary,34,395,1,0,0,2,316,2,-1,0,2,0,1,0.823468177,0
services,married,secondary,38,4582,1,0,0,3,193,1,314,4,2,0,1,0.914370006,0
technician,married,tertiary,34,1524,1,0,0,2,399,1,-1,0,2,0,1,0.74896442,0
blue-collar,married,secondary,36,866,1,0,0,2,344,1,-1,0,2,0,1,0.871214667,0
blue-collar,married,primary,45,2958,1,0,0,2,580,1,317,2,0,0,1,0.874717122,0
technician,single,secondary,27,639,1,0,0,2,119,1,314,5,1,0,1,0.621120547,0
blue-collar,single,secondary,35,0,1,0,0,2,169,1,-1,0,2,0,1,0.61612203,0
blue-collar,married,secondary,41,433,1,0,0,2,75,1,-1,0,2,0,1,0.72607676,0
admin.,married,secondary,42,12,1,0,0,2,466,4,-1,0,2,0,1,0.742499507,0
retired,married,tertiary,66,525,0,0,0,3,287,1,-1,0,2,0,1,0.896205031,0
admin.,divorced,secondary,39,284,1,1,0,2,772,1,-1,0,2,0,1,0.814276468,0
admin.,single,secondary,42,734,1,0,0,2,332,2,317,3,0,0,1,0.598138,0
blue-collar,married,unknown,43,245,1,0,0,2,829,1,-1,0,2,0,1,0.666860834,0
admin.,divorced,secondary,33,818,1,1,0,2,301,3,-1,0,2,0,1,0.663681504,0
management,married,tertiary,44,38,1,0,0,3,201,2,330,8,2,0,1,0.69483244,0
entrepreneur,divorced,tertiary,39,0,0,0,0,2,561,3,-1,0,2,0,1,0.588227736,0
blue-collar,married,secondary,37,168,1,0,0,2,266,2,-1,0,2,0,1,0.706495115,0
admin.,married,primary,52,208,1,0,0,2,377,2,-1,0,2,0,1,0.878919769,0
management,single,tertiary,32,8436,1,0,0,2,245,1,149,2,0,0,1,0.988041156,0
admin.,married,secondary,34,79,1,0,0,2,193,1,329,1,0,0,1,0.579167058,0
management,married,tertiary,33,110,1,1,0,2,125,4,-1,0,2,0,1,0.866984702,0
blue-collar,single,unknown,33,514,1,0,0,2,225,1,-1,0,2,0,1,0.65537058,0
blue-collar,married,primary,53,1794,1,0,0,2,557,1,-1,0,2,0,1,0.687812961,0
retired,married,secondary,56,3738,1,0,0,2,156,1,305,6,2,1,1,0.941716657,0
admin.,divorced,secondary,35,-402,1,0,0,2,46,1,-1,0,2,0,1,0.649582877,0
blue-collar,married,primary,44,279,1,0,0,2,85,1,339,6,2,0,1,0.523613554,0
services,married,secondary,37,1399,1,0,0,2,420,1,-1,0,2,0,1,0.851896964,0
blue-collar,married,secondary,46,450,1,0,0,2,198,1,-1,0,2,0,1,0.755913729,0
retired,married,primary,64,493,0,0,0,2,108,1,-1,0,2,0,1,0.667119543,0
entrepreneur,married,secondary,33,135,1,0,0,2,114,1,345,2,0,0,1,0.720172365,0
admin.,divorced,secondary,44,445,1,0,0,2,142,1,-1,0,2,0,1,0.874591769,0
blue-collar,married,unknown,51,296,0,0,0,2,177,1,-1,0,2,0,1,0.777592998,0
admin.,divorced,secondary,42,5354,1,0,0,2,799,1,-1,0,2,0,1,0.979737367,0
blue-collar,single,primary,36,263,1,0,0,2,199,2,337,2,0,0,1,0.535154983,0
blue-collar,married,secondary,35,0,1,0,0,2,203,1,-1,0,2,0,1,0.681004873,0
blue-collar,single,secondary,28,1065,1,1,0,2,406,1,317,1,0,0,1,0.701421266,0
blue-collar,married,secondary,31,658,1,1,0,2,268,1,270,1,0,0,1,0.773524488,0
technician,divorced,secondary,36,253,1,0,0,2,54,1,-1,0,2,0,1,0.856739765,0
blue-collar,single,primary,55,1187,1,0,0,2,113,1,319,2,0,0,1,0.859835698,0
management,married,tertiary,55,505,1,0,0,2,58,1,316,1,2,0,1,0.523025955,0
entrepreneur,married,secondary,36,302,1,0,0,2,112,1,-1,0,2,0,1,0.591660422,0
management,single,tertiary,36,953,1,0,0,2,72,1,346,1,2,0,1,0.509812605,0
blue-collar,married,secondary,52,3429,1,0,0,2,516,1,-1,0,2,0,1,0.855573266,0
services,married,secondary,35,195,1,0,0,2,203,1,-1,0,2,0,1,0.971356456,0
services,married,secondary,34,334,1,0,0,2,139,2,318,1,0,0,1,0.807246092,0
blue-collar,married,secondary,30,5,0,0,0,2,840,3,-1,0,2,1,1,0.863443375,0
technician,married,secondary,37,-90,1,0,0,2,921,2,263,3,0,0,1,0.967828736,0
services,married,secondary,53,197,1,0,0,2,307,1,-1,0,2,0,1,0.89251167,0
blue-collar,married,secondary,29,580,1,1,0,2,1311,2,-1,0,2,1,1,0.650684554,0
services,single,secondary,28,437,1,1,0,2,219,1,322,2,0,0,1,0.681874004,0
admin.,married,secondary,34,747,1,1,0,2,248,2,-1,0,2,0,1,0.950034958,0
admin.,married,secondary,34,21,0,0,0,2,332,1,346,3,0,0,1,0.67012334,0
technician,divorced,secondary,33,273,1,0,0,2,181,1,317,1,0,0,1,0.773242395,0
blue-collar,single,secondary,36,275,1,0,0,2,89,1,332,2,0,0,1,0.640414641,0
technician,single,secondary,40,556,1,0,0,2,234,1,323,1,0,0,1,0.58277471,0
blue-collar,married,secondary,32,225,1,0,0,2,574,1,150,1,0,1,1,0.67287809,0
services,single,secondary,56,1222,1,1,0,2,754,1,-1,0,2,0,1,0.618647819,0
admin.,married,secondary,49,1096,1,0,0,2,609,1,303,5,0,0,1,0.653693416,0
blue-collar,married,primary,38,398,1,1,0,2,239,1,332,1,0,0,1,0.823964764,0
admin.,single,secondary,30,69,1,0,0,2,997,1,-1,0,2,1,1,0.584225737,0
retired,married,primary,79,3481,0,0,0,3,82,4,-1,0,2,0,1,0.5424665,0
blue-collar,married,secondary,30,-6,1,0,0,2,461,1,-1,0,2,0,1,0.633659127,0
management,single,tertiary,36,265,1,0,0,2,140,1,-1,0,2,0,1,0.807493017,0
blue-collar,married,unknown,40,928,1,0,0,2,53,1,-1,0,2,0,1,0.923217067,0
blue-collar,single,secondary,32,1415,1,0,0,2,645,1,345,1,0,0,1,0.744428753,0
blue-collar,married,secondary,42,-256,1,0,0,2,576,1,318,2,0,0,1,0.962204298,0
blue-collar,married,secondary,46,229,1,0,0,2,191,1,-1,0,2,0,1,0.934368095,0
management,married,tertiary,36,-196,1,1,0,2,43,1,-1,0,2,0,1,0.9045883,0
services,married,secondary,34,4963,1,0,0,2,208,1,332,2,0,0,1,0.924117629,0
admin.,single,primary,47,683,0,0,0,2,73,1,148,1,0,0,1,0.682101313,0
blue-collar,married,primary,45,61,0,0,0,2,108,1,-1,0,2,0,1,0.709987381,0
blue-collar,married,secondary,38,4771,1,0,0,2,217,1,-1,0,2,0,1,0.922838986,0
blue-collar,married,primary,37,0,1,0,0,2,362,2,315,4,0,0,1,0.86844814,0
blue-collar,married,secondary,36,142,1,0,0,2,251,1,-1,0,2,0,1,0.841171406,0
