HomeValue,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude
108000,3,16,1250,231,956,219,37.3,-120.99
128000,5,8,6150,1020,2820,987,37.3,-119.99
117000,4,9,2930,511,1230,501,37.3,-119.99
125000,5,16,1170,178,566,181,37.3,-119.99
118000,5,21,1320,202,618,197,37.3,-119.99
101000,4,19,3140,466,1630,484,37.3,-119.99
138000,6,4,786,116,368,109,37.3,-119.99
98800,3,17,6110,1170,2950,1100,37.3,-119.99
126000,5,16,3370,532,1770,574,37.3,-119.99
134000,4,20,4380,753,2060,716,37.3,-119.99
95300,3,26,3170,572,1520,565,37.3,-119.99
75600,2,42,2360,512,1680,511,37.3,-119.99
81800,3,36,2160,433,1050,451,37.3,-120.99
72400,2,45,1830,421,1410,407,37.3,-119.99
88500,2,49,2920,719,1960,679,37.3,-119.99
67000,2,39,1020,356,875,313,37.3,-119.99
60900,1,50,985,309,621,250,37.3,-119.99
95200,3,21,6910,1340,3970,1300,37.3,-119.99
87800,3,35,2040,378,953,356,37.3,-119.99
75000,2,40,3690,771,2100,742,37.3,-119.99
68300,2,36,3350,739,2150,713,37.3,-119.99
79800,2,20,4930,1040,4210,1010,37.3,-120.99
63200,2,29,1570,456,1700,429,37.3,-120.99
57600,2,35,1310,324,1350,343,37.3,-119.99
62700,1,17,2410,594,2490,582,37.3,-119.99
60900,1,16,749,222,1280,224,37.3,-119.99
60400,2,17,2270,693,3200,664,37.3,-119.99
73300,2,19,1550,319,1230,309,37.3,-119.99
57100,2,11,1720,381,1710,373,37.3,-119.99
81100,2,12,2860,598,1660,586,37.3,-119.99
102000,2,18,1260,268,576,263,37.3,-119.99
72300,2,30,2970,635,1940,590,37.3,-119.99
212000,6,15,1610,203,673,213,37.4,-119.99
89400,2,28,1400,292,967,257,37.3,-119.99
104000,2,33,993,186,556,175,37.3,-119.99
59600,2,38,576,130,478,112,37.3,-119.99
55900,2,40,1540,341,1280,341,37.3,-119.99
57600,2,36,969,206,732,175,37.3,-119.99
56300,2,9,695,188,810,190,37.3,-119.99
59900,2,34,1660,328,1110,332,37.2,-119.99
93800,3,31,2450,465,1310,352,37.2,-119.99
87500,2,17,605,159,416,83,37.3,-119.99
97600,3,31,1920,341,806,349,37.3,-120.99
77400,2,45,1750,371,847,354,37.3,-120.99
96200,3,21,1940,389,1000,373,37.3,-120.99
97500,3,16,2220,458,1140,424,37.3,-120.99
123000,3,30,2600,507,1490,473,37.2,-120.99
97200,3,25,3300,678,994,306,37.2,-120.99
113000,2,17,1120,270,560,244,37.1,-120.99
118000,3,33,1540,313,880,272,36.9,-120.99
156000,3,28,1690,378,1060,267,37,-120.99
97200,3,43,1120,222,801,207,37.1,-120.99
148000,4,3,3430,611,1590,459,37.1,-120.99
86300,3,16,1800,362,1640,340,37.1,-120.99
100000,2,24,1520,335,882,306,37.1,-120.99
78500,1,14,1510,380,1100,352,37.1,-120.99
82000,2,31,2610,645,1800,629,37.1,-120.99
88600,4,26,2040,401,1340,414,37.1,-120.99
104000,3,29,4180,779,2090,741,37,-120.99
141000,3,32,2890,481,1200,466,37,-120.99
166000,5,8,1940,283,814,276,37,-120.99
55000,3,9,97,20,91,22,37.1,-120.99
120000,3,16,3740,761,1940,730,37.1,-120.99
141000,2,15,1390,288,775,255,37,-120.99
150000,2,22,886,173,595,161,37.1,-120.99
67500,2,34,1840,354,1020,356,37,-120.99
87500,3,32,320,73,222,78,37,-120.99
49500,2,26,1790,364,1550,362,37,-120.99
61300,2,20,2380,489,1580,505,37,-120.99
75700,2,23,2360,449,1170,410,37,-120.99
69400,2,32,2460,508,1340,492,37,-120.99
87500,2,18,164,30,104,32,37.4,-120.99
44000,2,42,2920,576,1180,440,41.8,-120.99
57500,2,22,2120,432,829,313,41.3,-120.99
34600,2,21,1090,208,660,188,41.5,-120.99
69100,3,16,2840,564,892,386,41.4,-120.99
47500,2,20,1370,284,429,181,41.8,-119.99
56100,2,34,1360,262,434,178,41.8,-119.99
52600,3,33,2820,515,976,403,41.4,-119.99
47900,2,22,9050,1830,4280,1620,41.6,-120.99
95700,2,14,1250,272,721,234,38.5,-119.99
97800,2,20,1960,434,682,273,38.5,-118.99
115000,3,19,3330,660,750,286,38.3,-118.99
82500,4,15,991,277,419,170,38,-118.99
161000,4,12,1740,352,330,123,37.8,-118.99
130000,3,17,1630,335,285,128,37.8,-118.99
108000,2,15,2200,453,899,347,37.7,-117.99
159000,4,20,3300,779,1090,448,37.6,-118.99
243000,4,11,3930,697,901,345,37.6,-118.99
221000,3,14,5920,1280,265,112,37.6,-118.99
170000,5,18,1800,416,483,208,37.6,-118.99
196000,5,20,2470,625,338,141,37.6,-118.99
189000,3,17,3770,908,1160,453,37.6,-118.99
163000,3,13,1910,544,575,234,37.6,-118.99
87500,3,14,2280,622,342,137,37.6,-118.99
138000,4,14,1850,439,238,98,37.6,-118.99
232000,3,10,7740,1570,483,224,37.6,-118.99
160000,4,17,4200,816,2900,827,36.7,-121.99
153000,4,19,5020,1010,3250,940,36.7,-121.99
178000,4,24,4200,706,2200,647,36.7,-121.99
165000,5,30,1340,253,838,247,36.7,-121.99
143000,4,32,4090,735,2930,713,36.7,-121.99
148000,3,29,4960,1060,2770,1040,36.7,-121.99
158000,3,27,4130,886,2000,815,36.7,-121.99
158000,3,33,3250,630,2010,641,36.7,-121.99
160000,3,21,7880,2010,4910,1920,36.7,-121.99
156000,2,16,6570,1600,6010,1570,36.7,-121.99
109000,2,24,2590,739,3240,702,36.7,-121.99
128000,3,37,3150,833,3460,788,36.7,-121.99
131000,2,43,2530,592,2450,603,36.7,-121.99
119000,2,19,9900,2620,11300,2530,36.7,-121.99
119000,3,39,3260,821,3130,793,36.7,-121.99
129000,3,45,1830,408,1510,410,36.7,-121.99
135000,3,31,2700,690,2220,665,36.7,-121.99
130000,3,34,2490,560,2440,557,36.7,-121.99
138000,3,28,256,66,214,60,36.7,-121.99
113000,2,44,309,121,315,80,36.6,-121.99
248000,5,24,3170,506,1470,535,36.7,-121.99
214000,3,30,3750,767,1760,748,36.7,-121.99
221000,4,42,4260,840,2010,801,36.7,-121.99
170000,3,52,2350,459,1170,439,36.7,-121.99
123000,2,28,1930,556,1720,535,36.7,-121.99
148000,1,10,913,265,508,251,36.7,-121.99
192000,3,40,2880,592,1440,564,36.7,-121.99
193000,3,40,2500,520,1280,508,36.7,-121.99
190000,4,19,9370,1980,4260,1880,36.7,-121.99
223000,4,24,3070,544,1480,560,36.7,-121.99
202000,5,26,5750,1020,2780,996,36.7,-121.99
168000,3,38,5560,1290,3520,1250,36.7,-121.99
169000,4,6,10600,2490,7250,2380,36.7,-121.99
150000,3,28,1050,235,705,208,36.9,-121.99
294000,3,37,424,65,266,64,36.9,-121.99
137000,3,23,2390,721,3070,718,36.9,-121.99
254000,5,16,1680,285,1100,275,36.9,-121.99
323000,5,13,833,130,405,127,36.9,-121.99
254000,6,15,2610,458,1530,457,36.9,-121.99
211000,4,28,1450,268,1020,284,36.8,-121.99
176000,4,28,827,178,703,144,36.9,-121.99
177000,4,19,2530,554,2330,492,36.9,-121.99
206000,4,22,1300,278,887,227,36.9,-121.99
232000,5,19,2510,465,1550,450,36.8,-121.99
245000,5,20,2610,424,1360,426,36.9,-121.99
185000,3,19,2160,410,1310,426,36.8,-121.99
245000,4,16,3840,620,1800,611,36.8,-121.99
230000,3,18,1980,379,1080,359,36.8,-121.99
221000,5,18,2840,522,1450,458,36.8,-121.99
239000,5,17,3920,654,1900,641,36.8,-121.99
223000,4,18,1820,283,919,295,36.8,-121.99
156000,4,21,1140,257,671,195,36.8,-121.99
227000,3,21,2290,478,1310,430,36.8,-121.99
121000,2,27,1610,503,2030,498,36.8,-121.99
135000,3,25,1850,418,1680,390,36.8,-121.99
132000,3,32,1740,399,1560,389,36.8,-121.99
175000,4,30,2630,444,1370,432,36.7,-121.99
255000,5,18,5920,1000,2980,975,36.8,-121.99
287000,5,18,1580,230,751,219,36.8,-121.99
228000,5,15,2190,358,1150,330,36.8,-121.99
153000,3,12,19200,4490,12200,4370,36.7,-121.99
253000,3,37,641,129,458,142,36.7,-121.99
166000,4,52,1440,298,836,257,36.6,-121.99
202000,4,12,6760,1240,3920,1100,36.7,-121.99
136000,3,11,4710,1100,5980,1110,36.7,-121.99
72900,2,12,512,144,767,149,36.7,-121.99
245000,6,19,1910,323,681,270,36.6,-121.99
283000,5,19,3560,530,1610,505,36.6,-121.99
292000,6,11,5890,837,2330,812,36.6,-121.99
270000,5,34,737,140,362,138,36.5,-121.99
337000,8,21,3910,583,1530,586,36.5,-121.99
390000,8,15,4040,586,1600,557,36.5,-121.99
130000,2,14,1840,468,1870,461,36.5,-120.99
115000,3,31,1640,380,1470,339,36.5,-120.99
113000,2,29,1050,311,1250,273,36.5,-120.99
134000,3,13,2690,621,2470,573,36.6,-120.99
211000,2,28,1010,228,738,193,36.5,-120.99
275000,4,33,2950,565,1260,517,36.5,-121.99
377000,6,27,3180,520,1120,493,36.5,-121.99
279000,4,28,1970,343,970,349,36.5,-121.99
288000,4,19,2150,479,1050,428,36.5,-121.99
231000,5,20,1340,290,717,243,36.4,-121.99
406000,6,9,1580,287,465,208,36.4,-121.99
103000,3,21,2740,615,2630,564,36.4,-120.99
76600,3,20,1050,269,1220,273,36.4,-120.99
114000,3,22,2930,637,2550,618,36.4,-120.99
109000,3,40,622,194,902,196,36.4,-120.99
191000,3,39,2290,529,1450,410,36.4,-120.99
92400,3,23,2100,536,1860,457,36.3,-120.99
101000,3,12,4780,1080,4600,1070,36.3,-120.99
206000,2,30,146,41,164,40,36.3,-120.99
126000,3,13,1640,418,1530,388,36.3,-120.99
165000,3,33,1690,308,792,262,36.3,-120.99
76200,2,16,1720,473,1430,291,36.2,-120.99
138000,3,27,1480,352,1160,358,36.2,-120.99
95800,2,30,1480,414,1200,351,36.2,-120.99
114000,3,34,2500,550,1810,547,36.2,-120.99
163000,3,16,1870,443,1320,436,36.2,-120.99
100000,3,12,2200,507,1970,502,36.2,-120.99
135000,4,12,3740,710,2340,664,36.1,-120.99
147000,3,28,1060,249,288,130,36.2,-120.99
200000,4,31,372,68,479,67,36,-120.99
115000,3,16,3080,628,1480,536,35.9,-120.99
87500,2,29,1920,386,1020,314,36.1,-120.99
250000,5,39,768,162,264,118,35.9,-120.99
210000,4,14,1080,261,382,171,36.4,-121.99
363000,3,20,958,245,590,189,36.3,-121.99
450000,3,25,726,274,411,214,36.1,-121.99
388000,5,20,10100,1770,3080,1620,36.5,-121.99
379000,6,22,1750,363,886,364,36.5,-121.99
426000,10,18,2320,358,803,341,36.5,-121.99
357000,7,18,3170,533,1310,434,36.5,-121.99
500000,6,28,2830,458,898,370,36.5,-121.99
394000,4,42,3940,738,1370,598,36.6,-121.99
399000,6,39,5470,834,1780,712,36.5,-121.99
468000,4,33,5320,887,1670,740,36.5,-121.99
369000,6,40,2120,449,643,341,36.6,-121.99
487000,3,30,2720,584,628,384,36.5,-121.99
364000,3,39,2140,538,749,419,36.6,-121.99
466000,4,37,2190,419,490,300,36.5,-121.99
453000,4,44,3490,635,693,415,36.5,-121.99
500000,3,52,2620,483,582,313,36.5,-121.99
408000,6,31,1740,250,497,170,36.6,-121.99
387000,5,25,2200,353,622,295,36.6,-121.99
470000,7,32,3150,504,793,426,36.6,-121.99
417000,6,22,3550,530,1110,441,36.6,-121.99
500000,7,23,4910,693,1480,606,36.6,-121.99
500000,14,28,3150,409,569,271,36.6,-121.99
226000,4,33,3460,683,1700,663,36.6,-121.99
254000,3,29,3740,808,1870,757,36.6,-121.99
278000,4,34,2350,440,1060,428,36.6,-121.99
268000,3,27,3040,661,1230,618,36.6,-121.99
254000,4,39,869,173,406,165,36.6,-121.99
237000,4,52,974,190,403,181,36.6,-121.99
242000,4,52,1000,191,425,184,36.6,-121.99
249000,3,47,1810,401,948,375,36.6,-121.99
240000,3,52,1430,300,657,293,36.6,-121.99
235000,3,52,867,199,391,187,36.6,-121.99
235000,3,52,1410,303,578,285,36.6,-121.99
255000,3,52,728,161,313,142,36.6,-121.99
258000,2,40,1290,271,504,230,36.6,-121.99
248000,3,30,724,167,325,155,36.6,-121.99
240000,6,19,2370,324,944,332,36.8,-121.99
286000,3,52,2580,599,790,444,36.6,-121.99
290000,4,52,541,157,240,145,36.6,-121.99
244000,4,52,1220,267,488,265,36.6,-121.99
279000,2,42,817,194,391,193,36.6,-121.99
314000,4,28,3980,852,1580,778,36.6,-121.99
320000,3,33,1740,342,638,329,36.6,-121.99
311000,3,40,1080,193,406,180,36.6,-121.99
288000,4,41,1050,198,428,183,36.6,-121.99
339000,3,36,877,175,349,168,36.6,-121.99
217000,3,20,1830,554,971,514,36.6,-121.99
217000,3,29,3410,827,1570,759,36.6,-121.99
235000,3,30,2760,597,1520,554,36.6,-121.99
226000,4,27,1620,352,831,344,36.6,-121.99
244000,2,21,1240,340,834,362,36.6,-121.99
237000,2,39,1630,423,804,386,36.6,-121.99
225000,3,33,2460,649,1230,601,36.6,-121.99
260000,3,45,2250,412,944,429,36.6,-121.99
301000,5,42,2690,510,1020,459,36.6,-121.99
289000,3,31,1430,370,704,393,36.6,-121.99
291000,5,31,2030,335,966,322,36.6,-121.99
330000,6,35,2610,410,1110,406,36.6,-121.99
339000,6,17,5040,833,1680,710,36.6,-121.99
225000,3,40,626,164,337,150,36.6,-121.99
500000,1,19,656,200,248,173,36.6,-121.99
178000,3,30,1670,469,760,375,36.6,-121.99
180000,3,30,1820,505,932,496,36.6,-121.99
150000,3,18,2700,937,1040,744,36.6,-121.99
500000,7,32,784,112,262,114,36.6,-121.99
450000,4,29,4910,871,3440,904,36.6,-121.99
348000,6,20,6330,991,2670,955,36.6,-121.99
500000,7,13,3030,413,1030,363,36.6,-121.99
279000,4,21,1620,400,688,384,36.6,-121.99
195000,3,31,1040,285,762,301,36.6,-121.99
156000,3,21,3630,1010,1990,917,36.6,-121.99
191000,4,33,1410,307,633,290,36.6,-121.99
218000,3,21,2380,701,1260,659,36.6,-121.99
186000,3,42,891,203,525,212,36.6,-121.99
221000,4,34,3850,733,1660,696,36.6,-121.99
142000,3,27,5670,1280,3610,1190,36.6,-121.99
185000,4,30,2750,502,1490,535,36.6,-121.99
129000,3,26,2900,761,2260,719,36.6,-121.99
192000,3,30,2960,691,1620,666,36.6,-121.99
113000,2,21,2880,802,2490,795,36.6,-121.99
122000,2,15,2190,586,1570,510,36.6,-121.99
169000,4,24,2440,438,1430,444,36.6,-121.99
133000,3,26,3720,789,2560,747,36.6,-121.99
131000,3,27,2250,466,1640,453,36.6,-121.99
162000,4,33,2940,576,1520,568,36.6,-121.99
162000,3,33,1770,398,1040,388,36.6,-121.99
140000,2,41,3140,717,1890,642,36.6,-121.99
125000,1,38,238,72,191,67,36.6,-121.99
108000,3,37,338,109,231,100,36.6,-121.99
150000,2,26,32,8,27,10,36.6,-121.99
119000,2,11,32600,6450,28600,6080,36.6,-121.99
162000,3,18,8580,1960,6070,1890,36.7,-121.99
168000,3,22,6910,1510,3790,1460,36.7,-121.99
190000,5,14,2490,407,1300,418,36.7,-121.99
195000,3,12,3880,914,2270,858,36.7,-121.99
175000,4,18,6600,1400,3560,1300,36.7,-121.99
163000,1,52,144,54,89,48,38.3,-121.99
147000,2,52,935,224,315,207,38.3,-121.99
155000,3,21,1110,269,524,274,38.3,-121.99
155000,3,52,1130,207,450,197,38.3,-121.99
183000,2,52,1220,288,847,283,38.3,-121.99
140000,2,23,1400,388,1110,406,38.3,-121.99
163000,2,52,3220,742,1670,671,38.3,-121.99
154000,3,48,2280,477,1220,453,38.3,-121.99
156000,3,40,1740,318,744,312,38.3,-121.99
134000,4,38,2310,425,1270,406,38.3,-121.99
218000,7,10,969,160,482,180,38.3,-121.99
153000,3,36,1450,306,678,295,38.3,-121.99
143000,2,23,526,152,245,130,38.3,-121.99
325000,2,19,531,112,139,80,38.3,-121.99
153000,3,20,3870,795,2090,774,38.3,-121.99
158000,5,24,2830,502,1460,503,38.3,-121.99
136000,3,37,1170,303,766,302,38.3,-121.99
281000,5,33,4520,704,1780,669,38.3,-121.99
207000,2,31,1270,319,545,297,38.3,-121.99
155000,3,44,3030,589,1370,582,38.3,-121.99
195000,3,12,4610,1010,2290,960,38.3,-121.99
153000,3,23,4310,993,2320,934,38.3,-121.99
153000,3,20,2060,486,1050,460,38.3,-121.99
138000,3,34,1800,395,1160,407,38.3,-121.99
163000,3,25,4930,1010,2760,998,38.3,-121.99
167000,2,52,58,18,48,22,38.3,-121.99
140000,2,45,3080,754,1640,723,38.3,-121.99
140000,3,44,3690,809,1920,736,38.3,-121.99
210000,5,19,4190,684,1830,605,38.3,-121.99
183000,4,21,1920,344,1050,342,38.3,-121.99
184000,4,15,4740,956,2040,856,38.3,-121.99
175000,4,26,2160,339,956,365,38.3,-121.99
162000,4,33,2460,421,1240,465,38.3,-121.99
209000,5,17,851,118,370,123,38.3,-121.99
203000,5,15,3190,468,1300,426,38.3,-121.99
239000,6,19,2920,417,1220,442,38.3,-121.99
164000,4,22,2480,528,1480,492,38.3,-121.99
138000,3,35,4000,762,2070,703,38.3,-121.99
175000,5,26,2710,498,1440,484,38.3,-121.99
259000,6,14,6780,947,2770,1010,38.3,-121.99
187000,4,25,3880,740,1640,676,38.3,-121.99
176000,4,32,2580,458,1170,447,38.3,-121.99
126000,4,45,3020,659,1790,657,38.3,-121.99
178000,2,21,1610,356,834,352,38.3,-121.99
270000,5,14,3540,499,1580,459,38.3,-121.99
140000,2,20,1790,434,1110,398,38.3,-121.99
142000,3,25,1700,427,1020,399,38.3,-121.99
159000,3,31,1630,316,944,300,38.3,-121.99
194000,4,34,1750,284,783,303,38.3,-121.99
130000,4,4,1050,263,455,248,38.3,-121.99
163000,4,18,3550,880,1480,699,38.3,-121.99
269000,4,35,1270,210,555,181,38.3,-121.99
188000,5,33,213,36,91,33,38.3,-121.99
275000,8,42,106,18,40,25,38.2,-121.99
149000,5,13,7070,1260,3860,1220,38.2,-121.99
121000,4,34,778,137,406,136,38.2,-121.99
217000,2,45,350,66,225,72,38.2,-121.99
107000,3,17,4460,944,1810,888,38.2,-121.99
130000,4,23,2840,491,1590,466,38.2,-121.99
241000,7,33,1070,191,403,163,38.4,-121.99
195000,5,29,1870,291,764,284,38.3,-121.99
243000,6,18,3740,557,1500,521,38.3,-121.99
229000,5,33,2020,370,949,342,38.2,-121.99
243000,4,33,1410,273,520,212,38.3,-121.99
288000,5,28,1020,169,504,164,38.4,-121.99
268000,3,20,4870,1020,1730,1020,38.4,-121.99
185000,6,20,3490,549,1670,541,38.4,-121.99
175000,4,18,1810,400,968,370,38.4,-121.99
201000,2,16,2720,546,898,500,38.4,-121.99
217000,6,24,407,68,175,61,38.4,-121.99
331000,6,12,4270,654,1620,598,38.4,-121.99
361000,5,28,2020,340,844,309,38.4,-121.99
305000,6,36,831,122,272,109,38.4,-121.99
304000,4,44,1070,190,416,174,38.3,-121.99
399000,7,25,1820,344,349,179,38.4,-121.99
339000,6,34,2050,316,780,267,38.3,-121.99
326000,6,31,3440,574,1540,537,38.3,-121.99
281000,6,38,1940,301,823,285,38.3,-121.99
337000,5,35,1230,236,548,207,38.5,-122.99
348000,5,29,2280,397,765,322,38.5,-121.99
249000,5,33,2540,466,1100,420,38.5,-121.99
188000,4,18,2490,516,980,503,38.5,-121.99
197000,3,25,928,195,413,184,38.5,-121.99
248000,3,49,1980,393,741,339,38.5,-121.99
277000,4,37,3050,508,1290,439,38.5,-121.99
215000,4,23,2190,415,959,361,38.5,-121.99
184000,2,18,1300,337,610,312,38.5,-121.99
248000,4,24,1740,289,564,231,38.5,-121.99
160000,4,26,2100,390,2170,360,38.6,-121.99
189000,3,34,2520,483,1320,464,38.6,-121.99
303000,5,20,1040,202,589,194,38.6,-121.99
257000,4,37,1900,359,973,340,38.5,-121.99
276000,4,32,1740,331,785,309,38.5,-121.99
98400,3,18,742,142,343,119,38.7,-121.99
153000,2,22,509,103,139,73,38.6,-121.99
143000,4,22,678,137,336,103,38.5,-121.99
147000,3,15,1740,366,655,264,38.5,-121.99
300000,3,35,1710,321,708,253,38.7,-122.99
245000,5,43,2090,379,721,293,38.6,-122.99
225000,2,18,2080,506,926,487,38.6,-122.99
196000,4,33,1240,262,539,246,38.6,-122.99
183000,2,32,2720,637,1550,556,38.6,-122.99
186000,4,18,3750,752,1450,668,38.6,-122.99
143000,2,15,6830,1320,3000,1320,39.1,-120.99
143000,3,17,1880,345,892,299,39.1,-120.99
144000,3,13,1110,216,602,209,39.1,-120.99
139000,2,16,1000,197,508,190,39.1,-120.99
164000,4,17,838,161,388,142,39,-120.99
185000,4,10,3060,497,1170,507,39.1,-120.99
165000,4,10,3140,524,1280,511,39.1,-120.99
156000,4,8,4840,832,1980,762,39.1,-120.99
170000,4,7,2770,423,1140,382,39.1,-120.99
202000,3,8,2870,526,1310,451,39.1,-120.99
163000,3,7,439,84,246,80,39.1,-120.99
210000,4,13,1840,275,752,270,39,-120.99
182000,4,10,1810,311,827,287,39,-120.99
206000,5,9,2370,372,884,333,39,-120.99
195000,4,12,1880,307,806,283,39,-120.99
195000,4,14,1650,279,633,261,39,-120.99
362000,6,15,2000,287,585,246,39,-120.99
187000,4,11,1890,303,775,283,39,-120.99
157000,3,14,1410,269,660,228,39.1,-120.99
180000,4,14,1130,193,520,178,39,-120.99
172000,5,13,1090,227,629,214,39.1,-120.99
170000,3,9,1430,254,681,221,39.2,-120.99
162000,4,10,680,143,354,140,39.1,-120.99
163000,4,19,2320,397,963,379,39.2,-120.99
140000,4,14,811,161,352,121,39.3,-120.99
186000,4,9,3420,562,1210,479,39.3,-120.99
188000,4,5,906,144,376,141,39.3,-120.99
175000,4,8,2110,360,782,344,39.2,-120.99
226000,4,7,4190,673,1360,566,39.2,-120.99
213000,5,9,2800,447,955,418,39.2,-120.99
139000,2,16,1530,351,729,319,39.2,-120.99
152000,3,14,1010,187,462,185,39.2,-120.99
152000,2,9,999,189,411,176,39.2,-120.99
128000,3,16,1040,182,554,184,39.2,-120.99
144000,3,13,3880,763,1820,682,39.2,-120.99
145000,2,14,983,163,399,161,39.2,-120.99
163000,3,11,1270,224,573,205,39.3,-120.99
114000,2,39,2100,433,929,423,39.2,-120.99
126000,2,48,1190,227,471,219,39.2,-120.99
155000,2,20,1630,374,1050,390,39.2,-120.99
133000,2,10,2230,537,982,512,39.2,-120.99
110000,2,52,1750,422,837,391,39.2,-120.99
109000,3,35,2640,511,1180,480,39.2,-120.99
121000,2,52,2430,495,928,435,39.2,-120.99
105000,2,30,2190,455,1030,437,39.2,-120.99
112000,2,17,3030,590,1320,583,39.2,-120.99
117000,3,25,2200,439,1050,419,39.2,-120.99
90600,1,45,204,62,133,51,39.2,-120.99
125000,1,16,1430,319,642,333,39.2,-120.99
113000,2,14,1890,471,853,399,39.2,-120.99
123000,3,28,2840,535,1310,525,39.2,-120.99
108000,2,48,1760,389,716,350,39.2,-120.99
104000,2,52,1450,309,637,299,39.2,-120.99
117000,3,43,1260,273,611,260,39.2,-120.99
154000,4,12,1320,268,661,232,39.2,-120.99
160000,4,14,3340,608,1370,562,39.3,-120.99
192000,4,15,2810,450,1270,408,39.2,-120.99
183000,3,16,1500,275,737,243,39.2,-120.99
157000,3,15,2990,562,1300,518,39.2,-120.99
165000,4,13,2330,464,1110,419,39.2,-120.99
155000,4,14,770,116,285,116,39.1,-120.99
153000,4,23,2550,457,1020,405,39.2,-120.99
163000,3,10,1170,225,537,194,39.2,-120.99
144000,4,17,856,167,518,170,39.2,-120.99
150000,3,17,2280,459,1150,476,39.2,-120.99
155000,3,52,3720,707,1420,609,39.3,-120.99
143000,2,49,3740,759,1420,606,39.3,-120.99
136000,3,14,810,151,302,138,39.3,-120.99
155000,2,52,1550,275,604,249,39.3,-120.99
172000,3,14,1860,331,894,332,39.3,-120.99
157000,4,14,3120,595,1570,556,39.3,-120.99
173000,4,17,3130,539,1390,520,39.3,-120.99
155000,4,17,2280,431,974,371,39.3,-120.99
179000,4,16,2620,422,1090,425,39.3,-120.99
79500,2,16,352,105,226,82,39.4,-120.99
85000,3,15,1340,326,1170,306,39.4,-120.99
129000,3,17,3440,705,1690,619,39.3,-120.99
85700,1,18,453,117,152,77,39.4,-120.99
83900,2,17,1080,283,171,64,39.4,-119.99
111000,4,18,1050,204,486,179,39.3,-119.99
110000,4,26,1990,379,905,321,39.3,-119.99
156000,2,16,1540,298,646,208,39.3,-119.99
120000,4,14,2420,489,1000,354,39.3,-119.99
116000,1,10,614,141,195,95,39.3,-119.99
117000,5,10,2330,410,1020,373,39.4,-119.99
125000,4,9,2740,510,1190,412,39.3,-119.99
138000,6,9,2250,400,694,243,39.4,-119.99
122000,3,24,6010,1230,780,358,39.3,-119.99
95800,4,29,1990,474,337,100,39.3,-119.99
146000,5,11,2520,401,397,165,39.4,-119.99
163000,3,9,2740,555,294,110,39.3,-119.99
181000,3,8,4200,725,291,115,39.4,-119.99
152000,4,7,2050,358,245,92,39.4,-119.99
198000,5,8,1870,281,203,71,39.4,-119.99
